Gene;GeneEntrezID.combi;MetagCluster17;EntrezID;TCGA-A1-A0SK-01;TCGA-AC-A2BK-01;TCGA-A7-A5ZV-01;TCGA-AQ-A54N-01;TCGA-AC-A2QJ-01;TCGA-AC-A2QH-01;TCGA-A2-A04U-01;TCGA-B6-A0I1-01;TCGA-A2-A4S1-01;TCGA-AC-A7VC-01;TCGA-AN-A0FL-01;TCGA-A1-A0SO-01;TCGA-AN-A04D-01;TCGA-A2-A3XU-01;TCGA-AN-A0AR-01;TCGA-AC-A62X-01;TCGA-AN-A0FJ-01;TCGA-A8-A07C-01;TCGA-A1-A0SB-01;TCGA-A7-A13E-01;TCGA-AO-A1KR-01;TCGA-B6-A0X1-01;TCGA-AN-A0G0-01;TCGA-AR-A1AH-01;TCGA-AR-A251-01;TCGA-B6-A0IQ-01;TCGA-AR-A0TP-01;TCGA-A1-A0SP-01;TCGA-A7-A0CE-01;TCGA-A2-A0YE-01;TCGA-AR-A256-01;TCGA-AO-A0J6-01;TCGA-A2-A0D0-01;TCGA-AO-A124-01;TCGA-A8-A07R-01;TCGA-AO-A128-01;TCGA-AN-A0XU-01;TCGA-A8-A07O-01;TCGA-B6-A0WX-01;TCGA-A2-A04P-01;TCGA-B6-A402-01;TCGA-AO-A0J2-01;TCGA-A2-A3XT-01;TCGA-AR-A0U0-01;TCGA-AR-A2LR-01;TCGA-AO-A12F-01;TCGA-A7-A6VW-01;TCGA-AN-A0AL-01;TCGA-AO-A03U-01;TCGA-A7-A26G-01;TCGA-BH-A0B9-01;TCGA-A2-A0T2-01;TCGA-A2-A4RX-01;TCGA-BH-A0BW-01;TCGA-B6-A0I6-01;TCGA-A2-A04T-01;TCGA-AC-A6IW-01;TCGA-AN-A0AT-01;TCGA-A2-A0T0-01;TCGA-A2-A0YM-01;TCGA-A7-A0DA-01;TCGA-AR-A1AI-01;TCGA-A7-A26I-01;TCGA-A2-A0CL-01;TCGA-A2-A0EQ-01;TCGA-EW-A1OV-01;TCGA-GM-A2DH-01;TCGA-A2-A3Y0-01;TCGA-A7-A4SE-01;TCGA-AN-A0FX-01;TCGA-B6-A0RU-01;TCGA-A7-A13D-01;TCGA-B6-A0RE-01;TCGA-A7-A6VV-01;TCGA-AR-A1AY-01;TCGA-BH-A0AV-01;TCGA-AR-A0U4-01;TCGA-A2-A3XS-01;TCGA-A2-A3XX-01;TCGA-AC-A8OQ-01;TCGA-B6-A409-01;TCGA-B6-A400-01;TCGA-A2-A3XY-01;TCGA-LL-A5YP-01;TCGA-OL-A5S0-01;TCGA-E9-A1NC-01;TCGA-A2-A0CM-01;TCGA-S3-AA10-01;TCGA-A7-A4SD-01;TCGA-B6-A3ZX-01;TCGA-AR-A1AQ-01;TCGA-A2-A0D2-01;TCGA-A7-A6VY-01;TCGA-BH-A0B3-01;TCGA-AO-A129-01;TCGA-E2-A573-01;TCGA-E9-A3QA-01;TCGA-B6-A0IJ-01;TCGA-A2-A04Q-01;TCGA-C8-A12V-01;TCGA-C8-A12K-01;TCGA-A2-A0SX-01;TCGA-A2-A25F-01;TCGA-A8-A07U-01;TCGA-AR-A1AJ-01;TCGA-B6-A0RT-01;TCGA-AR-A1AR-01;TCGA-BH-A1F0-01;TCGA-AR-A1AO-01;TCGA-EW-A1P1-01;TCGA-AQ-A04J-01;TCGA-BH-A0BL-01;TCGA-E2-A1AZ-01;TCGA-AR-A0TS-01;TCGA-AR-A24Q-01;TCGA-A8-A08R-01;TCGA-AO-A0J4-01;TCGA-BH-A0WA-01;TCGA-EW-A1OW-01;TCGA-BH-A0BG-01;TCGA-BH-A208-01;TCGA-D8-A27M-01;TCGA-EW-A3U0-01;TCGA-EW-A1P7-01;TCGA-LL-A441-01;TCGA-S3-AA15-01;TCGA-PL-A8LZ-01;TCGA-BH-A0RX-01;TCGA-EW-A6SB-01;TCGA-D8-A1JL-01;TCGA-BH-A18Q-01;TCGA-D8-A27F-01;TCGA-BH-A1FC-01;TCGA-GI-A2C9-01;TCGA-E2-A14X-01;TCGA-E2-A1LH-01;TCGA-GM-A2DF-01;TCGA-D8-A27H-01;TCGA-LL-A73Y-01;TCGA-BH-A18T-01;TCGA-GM-A3XL-01;TCGA-EW-A1P8-01;TCGA-BH-A1F6-01;TCGA-OL-A66I-01;TCGA-E9-A244-01;TCGA-E9-A1ND-01;TCGA-D8-A1XQ-01;TCGA-E2-A1LI-01;TCGA-BH-A18V-01;TCGA-D8-A147-01;TCGA-C8-A134-01;TCGA-D8-A142-01;TCGA-BH-A18G-01;TCGA-A7-A26F-01;TCGA-D8-A13Z-01;TCGA-E2-A159-01;TCGA-D8-A143-01;TCGA-C8-A27B-01;TCGA-D8-A1JF-01;TCGA-A8-A09X-01;TCGA-AC-A5EH-01;TCGA-C8-A131-01;TCGA-C8-A26X-01;TCGA-D8-A1JK-01;TCGA-GM-A2DD-01;TCGA-JL-A3YW-01;TCGA-LL-A740-01;TCGA-LL-A5YO-01;TCGA-BH-A0E6-01;TCGA-AR-A0TU-01;TCGA-E2-A14N-01;TCGA-E2-A150-01;TCGA-BH-A203-01;TCGA-E2-A1II-01;TCGA-E2-A1B6-01;TCGA-D8-A1XW-01;TCGA-E9-A243-01;TCGA-BH-A18V-06;TCGA-D8-A1XK-01;TCGA-EW-A1PH-01;TCGA-LL-A6FR-01;TCGA-OL-A5D7-01;TCGA-E2-A14R-01;TCGA-BH-A6R9-01;TCGA-GM-A2DB-01;TCGA-EW-A1PB-01;TCGA-OL-A6VO-01;TCGA-E9-A248-01;TCGA-PL-A8LV-01;TCGA-OL-A5RW-01;TCGA-EW-A1P4-01;TCGA-E9-A1N8-01;TCGA-AR-A5QQ-01;TCGA-E2-A1LL-01;TCGA-E9-A22G-01;TCGA-BH-A0E0-01;TCGA-C8-A1HJ-01;TCGA-LL-A8F5-01;TCGA-C8-A26Y-01;TCGA-E9-A1RH-01;TCGA-E2-A1LK-01;TCGA-E2-A574-01;TCGA-HN-A2NL-01;TCGA-E2-A158-01;TCGA-E2-A1LS-01;TCGA-E9-A5FL-01;TCGA-BH-A1FE-06;TCGA-E2-A1LG-01
CD79A;CD79A|973;B-Cell;973;4.8127;5.0712;1.181;5.1083;4.5063;2.1035;6.293;6.0721;2.1386;3.6134;4.1734;5.8524;3.9173;5.2289;4.1947;1.9688;3.486;7.6202;3.037;3.6473;6.7462;4.8165;7.3828;4.2814;5.4904;8.6619;1.4907;8.0366;6.0165;6.5176;3.304;5.0406;3.6942;4.5084;7.4015;8.2356;7.2142;4.7071;8.851;10.0136;4.0783;5.8718;5.9781;8.9737;3.8673;5.1021;6.4022;9.9655;4.5025;8.2314;7.4325;3.7531;9.2549;7.5922;5.5547;7.7658;7.3174;7.7378;5.1591;5.3697;3.8127;9.5808;4.5317;10.6432;10.9466;10.5415;8.5585;8.0676;4.9502;6.1468;4.6715;4.1084;7.3041;7.159;2.7029;6.7609;6.5078;8.3532;9.3747;10.8105;6.1744;5.2877;8.5592;7.5314;7.014;10.0051;7.9456;10.0308;9.4522;11.8893;10.5685;8.2342;9.3654;10.1785;9.8877;9.5848;9.9877;9.9641;11.7345;9.9777;7.4509;9.9415;9.8796;10.736;9.4856;10.7123;6.0606;10.153;7.8801;5.0197;10.3862;7.9602;7.3424;10.738;8.4526;8.9766;9.6069;4.4731;6.8301;8.59;7.2417;10.0504;10.2297;11.9487;11.823;12.5912;7.7762;10.3936;12.3579;6.5149;5.7535;4.9185;10.5874;3.1178;10.491;11.146;11.2567;5.5614;8.5185;2.923;8.2894;5.9609;8.3708;7.8644;6.4896;7.6752;9.5342;8.1591;5.9226;5.9475;6.8367;9.0421;2.858;7.2858;6.9614;8.9249;8.9214;6.7862;7.788;8.1526;1.9585;5.8646;11.0002;7.5196;8.3298;7.6812;5.2533;11.5688;10.2611;5.1471;6.7398;5.5587;7.7839;8.6768;12.4376;5.5467;9.5921;8.9837;5.9814;7.1519;2.5807;9.47;9.5038;7.4229;9.2846;4.8294;6.112;10.6044;10.0222;5.4493;7.1482;2.9214;9.5472;4.4028;3.2321;5.6189;6.2399;11.4001;7.214;5.6302;2.6513;2.1266;8.3828;4.7574;3.6452;3.9271;2.9408;7.7026
FCRL5;FCRL5|83416;B-Cell;83416;3.7324;4.5476;1.181;2.1434;0.6665;0;4.2222;4.2559;0.8881;1.1692;0.942;5.7254;2.5595;4.6093;3.4723;0;1.1378;6.86;1.4865;4.6634;4.1475;4.3623;6.4065;2.0066;5.4168;6.8897;0;6.6784;5.2201;6.0911;1.7515;3.385;1.6132;5.5663;6.4452;6.9877;7.5971;3.7613;6.3402;7.3287;4.0431;3.8472;4.6358;8.1436;3.7157;4.4434;3.9797;8.4313;4.2012;8.3668;5.4665;1.6912;7.4348;7.1988;4.6393;5.8237;5.3386;6.6337;3.6017;4.2452;2.5073;8.392;4.6792;8.6905;8.3208;8.751;6.0655;6.201;3.007;4.8615;3.9912;2.0874;5.7614;5.8143;2.3339;5.2709;5.3522;5.9859;7.4091;9.9475;4.6534;2.2649;6.6437;6.5426;4.747;8.0297;6.1989;8.7854;8.7309;10.3993;9.5327;6.0129;9.0766;8.6281;8.0999;8.3367;8.0483;8.358;9.0772;8.555;6.5235;8.7633;8.9519;9.2837;8.2941;9.2996;4.2512;9.3663;6.5029;2.4761;8.0432;6.392;6.6763;8.9227;8.058;8.3032;7.4976;3.3556;6.1704;5.7828;6.9781;8.635;8.6305;9.6753;9.8541;11.8687;6.1504;8.2967;10.4952;4.9345;4.6027;4.4132;9.5333;2.002;9.3193;8.8339;9.412;4.4743;6.4274;3.0844;7.3146;4.4216;7.8669;6.2892;4.8788;6.9062;8.7114;6.4909;6.0289;5.0385;5.4798;8.5196;0;7.7654;6.0975;8.3137;7.9209;6.6124;7.8636;7.3548;0.8677;5.4218;9.9606;7.3571;5.9195;6.4205;3.4181;8.8823;7.8007;3.3773;5.1992;4.4356;7.0814;7.6785;9.2046;5.8699;9.685;7.6368;6.4124;6.2189;2.0405;7.4507;7.4266;7.1319;6.1668;3.2312;3.8172;9.6167;8.0238;3.1757;5.6099;1.2685;7.8109;3.5777;1.166;3.4263;5.8942;9.1765;4.6711;6.3158;1.1202;0;6.6986;3.8446;1.3228;1.1966;1.4634;5.5567
ADAM6;ADAM6|8755;B-Cell;8755;12.3724;12.2567;7.8772;10.1874;11.8302;6.8525;14.421;13.0179;10.4185;8.2014;11.6838;13.5856;10.8757;15.6988;10.9664;9.5292;10.5553;14.8094;10.1233;12.6913;13.5143;12.6853;16.007;10.676;12.7981;14.9566;6.7567;15.174;13.952;14.7764;9.0734;12.3674;10.1441;13.619;13.4922;14.4131;15.8739;12.5105;16.552;15.235;12.1501;13.0672;14.0701;16.719;12.7448;13.8347;14.471;17.3586;13.7885;15.9612;13.5605;10.7423;15.1537;16.2036;12.7458;15.2185;14.3247;14.5353;13.0648;12.6369;12.2224;16.9395;12.8689;16.04;17.3127;16.6297;13.0592;15.1796;12.0099;14.0407;13.7943;10.3774;14.8883;14.3849;10.934;13.6465;14.329;14.5471;15.7873;17.8991;15.1585;11.2642;14.7799;15.4001;14.9659;17.2159;15.4262;17.1727;18.257;17.0597;18.1275;14.3697;17.5117;17.3219;17.0047;16.611;17.6204;17.7992;18.6218;17.6561;16.3934;16.8895;17.0543;17.7474;16.4157;16.6512;12.0728;17.0956;14.742;12.409;15.6349;14.4534;14.2441;16.4388;15.8701;15.7876;15.1966;11.7207;14.185;14.2147;16.6502;15.5867;16.5531;17.3584;15.8273;19.7237;14.9576;16.3477;20.3353;12.6753;14.1444;12.3432;17.6193;9.0313;17.0897;18.4156;17.3027;12.6411;14.2744;11.8629;16.0694;13.6993;16.4747;15.0978;13.8767;16.1783;16.6729;14.3114;13.6719;12.4991;13.7704;17.8573;9.9561;16.1651;14.3486;16.8184;15.701;14.9291;16.2193;15.8834;8.3693;14.6709;18.8288;15.9267;14.6359;15.2156;12.6315;18.6621;16.687;11.8807;11.9064;12.5289;14.4597;16.8586;16.2277;13.8122;17.5585;14.8449;14.0563;13.8171;11.2885;16.2583;18.7502;16.478;15.066;12.3364;12.9459;17.474;16.3534;13.1536;14.2553;9.9713;17.083;13.2772;10.1064;11.3162;13.1201;17.6062;12.5618;13.8237;9.1934;9.5773;16.0246;12.7358;10.0321;8.2614;9.7142;16.5202
MGC29506;MGC29506|51237;B-Cell;51237;5.2189;6.0143;2.0596;5.3928;5.5485;1.4053;6.9436;6.8792;3.3729;3.3738;2.3633;6.3451;4.1919;7.9297;4.166;2.9377;3.0361;8.0489;1.7015;5.0268;7.5568;5.1169;7.7791;3.8827;6.2736;9.4298;0.7858;8.8465;7.2337;7.4946;1.873;5.5996;4.4865;5.2345;7.6459;8.5558;8.254;5.4318;8.6354;9.0457;5.6291;8.3289;7.4078;9.5674;5.2806;5.748;7.4857;10.3854;5.9407;8.5831;6.9429;4.9059;8.341;8.1866;5.836;8.1623;7.8237;7.9325;5.3216;5.5797;4.9284;10.3441;5.1862;9.7422;11.5533;10.1404;6.3546;8.5708;4.7447;7.0935;5.6118;4.0027;7.5645;7.6198;3.754;6.6203;6.6917;7.622;9.8077;11.7995;7.5097;4.3029;8.0925;8.8379;7.2628;10.5194;8.7931;10.7123;10.284;10.8279;11.6658;8.1746;11.1959;10.591;9.5729;10.3952;9.9099;11.185;11.7525;10.5466;8.2721;10.4381;9.4569;10.8804;8.0633;10.4369;4.6566;10.1423;8.0363;5.2486;8.4737;7.6576;7.4822;9.5517;9.4714;9.4742;9.0125;4.7178;8.0338;6.9418;8.0645;9.5258;10.9931;10.5329;9.3394;13.9711;8.5026;10.8306;13.9788;6.4315;6.9671;5.6125;11.1992;2.6652;10.4574;11.1302;12.0017;6.1396;8.266;5.0841;10.1065;6.3257;9.1065;8.9369;6.2506;8.888;10.0342;8.5977;6.76;5.9708;6.6115;10.0447;0.7004;7.9864;6.6601;9.5528;9.8816;8.0235;8.3174;8.8431;1.6144;7.0848;11.6502;8.6031;7.0428;8.0002;5.5553;11.5921;10.9144;5.2692;4.0562;5.7225;8.4768;9.0757;10.0015;6.716;10.1233;8.2264;8.0657;6.788;4.7297;9.6;10.8435;8.5134;8.2783;6.2207;5.9173;10.5312;10.5802;6.8266;7.553;3.3777;10.3974;5.5914;3.9934;5.0035;5.8156;12.399;5.5513;7.0021;3.5316;3.3978;9.2487;5.1264;1.0007;2.4652;3.3418;8.3375
TNFRSF17;TNFRSF17|608;B-Cell;608;1.8161;2.6863;0;1.2432;1.4655;0;3.5742;3.5841;0.8881;0;1.5072;3.627;0.365;4.678;1.2884;0;0;5.3817;1.2336;2.1428;2.667;1.3954;4.4274;1.7431;2.9458;5.2092;0;5.5978;3.6854;4.2997;0;2.1936;0.8669;1.9498;3.7661;5.0689;5.5705;2.5322;6.271;5.6957;2.3434;2.6812;3.2251;6.464;1.9683;2.3458;3.5948;6.8191;3.6549;6.8094;4.1533;1.225;4.4035;5.4264;2.4855;4.4505;4.8853;4.3848;2.2029;2.2716;0.7392;6.8372;2.8802;6.3606;7.9129;6.4337;3.7842;4.7161;1.9756;3.5269;3.8205;1.1496;4.6833;4.3252;0;3.9168;3.4545;3.9794;5.3245;7.958;4.4996;2.1742;4.4635;4.5883;3.4102;7.2068;5.7068;7.0305;7.2169;7.797;8.2142;4.8625;7.4018;7.2395;6.3453;6.7791;5.4803;7.1467;8.1734;7.7076;5.7314;6.9983;7.2496;8.3564;5.6584;7.6667;3.1947;7.5255;5.1891;1.5986;6.0247;4.841;4.6868;6.5085;6.32;6.4274;5.9465;0.7521;4.5871;4.6553;5.8923;6.2561;6.7975;7.4118;6.6956;9.3112;4.8243;7.054;10.0959;3.6141;4.1309;2.3395;8.0414;1.0013;7.6932;8.1312;8.3412;3.2043;5.2091;1.4832;6.1829;3.721;6.3509;5.6267;3.9425;5.6431;7.0733;5.711;3.4519;3.4232;4.2155;6.7231;0;5.76;4.1702;7.2888;6.4841;5.6232;6.2766;5.6152;0.4981;3.5932;8.4872;5.1803;4.5922;4.6924;2.0806;8.4988;6.9255;1.5252;1.2266;2.0832;5.3628;6.0482;7.8658;4.0574;8.1887;4.7773;4.7292;4.3794;0.6985;5.6907;7.5412;4.8827;5.4182;2.8981;3.0093;8.6221;6.6924;2.9125;4.0167;0.5555;6.5299;1.4475;2.2423;2.0168;4.4368;8.7697;3.0066;4.1024;0.6662;0.6427;5.4113;2.9092;1.8084;0;0.4346;5.7085
LOC96610;LOC96610|96610;B-Cell;96610;11.6931;11.8817;9.5666;12.1369;11.2963;9.1363;13.9763;12.8671;9.4656;9.3819;10.0507;12.7557;10.7998;13.651;10.1344;9.208;10.9431;14.847;9.6213;11.817;14.5432;12.2569;13.8234;10.5343;12.6772;15.9076;9.3861;15.7314;13.0363;12.9006;8.9595;11.7487;10.5384;11.6615;13.2394;13.7229;15.305;12.0014;14.1151;15.5597;11.9211;11.8923;13.0225;16.2113;11.5037;12.3777;13.3607;16.125;11.9705;15.8907;12.9462;10.0859;13.8227;14.4953;12.143;15.011;13.6246;14.162;11.8577;12.3563;11.2684;18.0732;12.0704;15.794;17.4637;15.264;12.4874;14.5013;10.8823;13.2362;11.7676;11.7025;14.3962;14.2187;10.3059;13.2633;12.0763;13.835;15.3439;17.2198;13.5415;11.3569;13.6694;14.6437;14.643;17.1128;15.477;17.0767;16.689;16.608;18.6468;14.5053;16.4516;17.1997;15.5029;16.158;15.4654;16.825;18.2544;16.6687;15.3135;15.5819;14.5661;18.0564;15.7148;15.5723;10.9364;16.862;13.978;11.0382;14.2227;13.7789;14.2589;14.9955;16.9288;16.4589;15.1768;11.7627;13.9663;12.1104;15.1589;16.2664;14.6132;16.561;15.0785;19.087;14.2011;15.1191;20.77;12.593;12.6336;11.9452;18.156;9.345;16.9649;17.5987;18.5866;13.4275;14.2432;10.2836;16.6808;12.4277;17.4063;15.7383;12.7426;14.6082;16.2182;14.5755;13.1259;12.6799;12.5983;14.9967;9.1933;14.0079;13.465;16.0636;16.2329;13.9594;14.5396;15.3922;9.0933;13.5319;18.6995;16.592;14.121;13.6743;11.3866;17.1739;17.1356;12.2623;11.8045;11.9774;15.0397;15.5329;16.0429;13.0352;16.7468;13.9756;14.6655;13.4527;10.3588;15.1274;13.9904;14.758;13.1823;11.4799;11.8634;17.3054;17.2489;13.1135;12.8706;9.8331;15.7908;11.3795;10.4822;10.8579;13.1634;19.618;11.5066;14.0839;10.3053;8.6198;16.1269;12.0826;10.1046;9.5309;9.2393;15.8741
CD74;CD74|972;MHC2;972;11.2337;12.4845;14.5992;14.1953;17.0869;13.9142;13.8893;12.5956;16.9601;14.1931;13.8725;13.1564;12.7094;12.4513;13.3648;13.4215;13.6733;14.5668;12.9267;13.1734;15.2419;15.5657;13.9333;12.7669;13.3768;15.1109;12.0091;15.184;13.8005;13.2559;14.1838;16.3287;16.3368;13.6505;12.7562;17.1752;15.6049;13.4143;15.2959;15.7444;13.1698;17.1707;15.9263;17.0505;14.2318;12.9994;14.2704;15.1666;16.454;15.336;16.3974;14.4246;14.7285;16.2269;14.0384;15.4732;17.3532;14.0108;14.8926;14.6469;13.5453;15.8169;13.9179;16.5793;16.3796;16.4214;15.2733;16.4255;13.776;13.442;13.8698;11.9937;14.0259;15.3409;12.9925;14.2768;15.8199;14.5398;14.7547;15.5997;14.0601;15.4236;15.2839;15.2893;15.2204;16.0061;15.6345;16.6223;16.1987;15.9511;16.1847;15.0452;16.1143;15.7674;15.6638;15.5467;16.5832;16.7127;17.5926;17.1235;17.2498;15.4118;16.9459;16.5968;16.6318;16.5239;15.2802;15.9962;16.2183;15.2958;15.718;15.7687;14.5663;15.6085;14.9319;15.4678;15.4637;14.9248;14.1953;16.8261;15.2893;16.7606;16.9437;16.7531;16.0665;16.2802;15.453;16.3792;16.6797;15.6538;15.7844;13.211;15.5316;15.3239;14.8704;16.9263;15.8611;14.201;14.727;13.6844;15.8437;15.5695;14.9689;16.965;13.3234;16.6446;15.8467;14.5075;15.3811;14.4052;15.3789;15.2435;14.946;14.3225;14.9344;15.7527;14.6174;15.6289;14.2762;15.9644;15.3549;15.2921;16.2119;16.3194;16.6909;16.4373;14.3399;16.9954;15.1737;16.0546;14.8922;15.4754;15.1019;16.8124;17.1584;15.8315;16.5436;17.5676;14.2916;13.4286;13.1567;16.1275;16.3196;16.2681;15.8172;17.2017;13.2951;15.3528;15.1741;15.2308;17.5636;12.946;16.0015;13.3221;13.6626;13.9869;13.7477;16.6468;14.9325;13.5506;13.3739;12.2122;14.6235;13.0576;13.956;16.2905;13.8609;16.1185
HLA-DMA;HLA-DMA|3108;MHC2;3108;6.8584;7.7349;11.5032;9.2609;12.1026;9.1544;8.6882;9.2742;12.2728;9.3807;8.9466;8.2812;7.6866;8.4681;8.7632;9.2995;8.9443;9.7765;7.8332;8.113;10.6704;10.9498;8.8638;8.5046;8.9928;9.7943;8.4617;10.0485;9.4885;9.2735;9.4411;11.5646;10.8164;9.4096;7.8789;11.918;11.3456;8.7764;10.2614;10.4387;8.6274;11.52;11.1129;11.9491;8.9897;8.7968;9.6209;9.9573;11.5056;10.7217;11.2808;9.4523;9.7373;11.9309;9.0895;10.0074;12.2126;9.1022;9.216;9.631;8.7234;11.143;9.1736;11.5425;11.336;11.2551;10.5209;11.2608;9.0276;8.5889;9.1012;8.2031;8.6726;10.4141;8.238;9.4857;11.2129;10.1013;10.2511;10.5791;9.4647;10.0431;10.4102;10.5933;11.1487;11.2836;10.9183;11.5578;11.0297;11.0752;11.062;9.9749;11.403;10.9757;10.527;11.0792;12.1786;11.516;12.3503;12.3446;12.6343;10.4226;12.1087;11.5659;11.781;11.7125;10.7174;11.3316;11.795;10.5902;10.7062;10.8761;9.5487;10.8043;10.1342;10.2546;10.6939;10.3193;9.862;12.3048;10.3745;12.5838;11.9366;11.7283;11.2714;11.5082;10.7694;11.5357;12.1201;10.5039;11.6806;8.8427;10.6593;10.3117;9.9324;11.4718;10.8796;9.8788;10.0528;8.6862;10.9715;10.5888;9.7826;11.777;8.7057;11.5486;10.8029;10.0419;11.1;9.8603;10.4003;10.2329;9.7372;9.4136;10.1153;10.7516;9.8159;11.6819;9.8861;11.3303;10.3946;11.0042;11.737;11.311;11.77;11.2459;9.8268;12.3938;9.8545;10.9181;9.8683;10.6065;10.3164;11.4289;11.8163;11.139;12.3255;12.7704;9.2783;9.4163;9.076;11.3253;11.2976;11.5373;10.4051;11.9343;8.4836;10.6664;10.1612;10.9254;12.7552;7.5827;11.1407;8.3009;8.3109;9.3225;9.4999;11.625;10.617;9.4881;8.6673;9.582;9.5049;8.2863;9.1346;10.4759;10.1626;11.2865
HLA-DPB1;HLA-DPB1|3115;MHC2;3115;8.3059;9.9878;10.7447;10.3357;14.1294;10.957;10.0268;8.8689;13.7853;10.5993;9.4799;9.9912;9.1885;9.4424;10.5166;8.2681;10.2015;11.7765;10.3555;9.7159;10.2906;11.2058;9.921;9.9006;10.0738;11.1116;8.6658;12.1412;10.2588;9.788;10.3683;11.9687;11.7092;10.4599;8.7826;13.1298;12.2942;9.8715;11.8574;11.6904;9.8338;12.5818;12.717;13.0792;11.2622;10.2769;10.1597;11.2769;13.0382;11.5553;12.8647;10.6148;11.5433;12.877;11.0322;12.1804;13.6637;11.0501;11.3497;11.0934;10.4038;12.0222;9.8587;13.0604;12.6859;13.2761;12.5247;12.112;10.3614;10.9736;10.5209;7.724;10.1416;12.1919;9.381;10.6357;12.623;11.7619;11.4873;12.0499;10.8762;12.3275;11.8252;12.361;12.1468;12.6827;12.2562;12.6369;12.2045;13.1354;12.3781;11.7587;12.8138;12.5873;11.8387;12.3531;13.6668;12.853;13.6839;13.1674;13.204;12.3111;13.7344;12.6274;12.9291;13.0675;11.6531;12.592;12.684;12.2697;12.3404;12.7104;11.5396;12.307;11.8666;12.1351;12.1949;11.4373;10.7181;13.6566;12.057;13.896;13.6947;13.6511;12.5387;13.0507;11.7825;12.8496;13.7643;11.9035;12.8605;9.6838;11.8016;11.5378;11.4949;13.1688;12.1704;10.7517;11.6582;10.0787;12.5214;12.0767;11.0739;13.7815;10.05;12.9127;12.226;11.2037;11.7672;10.6568;11.975;11.9535;11.5282;10.5217;11.5304;12.5058;11.0582;11.4401;10.7244;13.1874;12.082;11.5267;12.6519;12.7276;13.3207;13.1088;12.1876;13.8864;10.9038;11.8199;9.9118;12.2566;11.9536;13.1256;13.3024;12.7451;13.4825;14.5489;10.9279;9.8041;10.4751;12.8646;12.3836;13.4753;11.6752;13.0971;9.6753;11.6704;11.8245;11.6853;14.1753;9.8153;12.992;9.1805;9.1463;11.3077;9.0328;12.1023;11.1548;9.9972;9.474;9.0179;11.6285;10.0578;10.3115;11.5731;10.763;12.4023
HLA-DMB;HLA-DMB|3109;MHC2;3109;6.8466;8.0314;9.1646;7.4706;11.0436;9.2493;8.1921;7.1362;11.7454;8.775;7.8877;8.0343;7.0477;7.1482;8.2981;7.4754;8.6765;10.2123;7.8891;8.3561;8.193;9.8902;8.9286;7.8626;8.6887;9.2374;7.5916;9.9369;8.1467;8.0217;9.1917;10.4951;9.5847;8.7216;7.7521;12.011;10.478;8.4035;9.7417;9.6036;7.4811;10.5494;10.719;11.6752;9.3273;7.9123;8.9434;9.6088;11.7826;10.676;11.2373;8.7252;9.9572;11.4855;9.2904;10.0764;12.2966;9.0662;8.7379;9.7625;8.7027;10.7506;9.2885;11.6092;11.2119;11.4717;10.7413;10.2847;8.839;8.4511;8.6623;6.6219;8.4488;10.5855;8.6753;9.5677;11.1673;9.766;9.6633;10.4442;8.2853;9.9316;10.2227;10.1756;10.2256;11.0146;10.3171;11.562;10.4017;11.322;11.1069;9.6103;10.838;10.3802;9.8301;10.4636;11.62;11.1508;11.8492;12.0457;12.1206;10.6388;12.5585;11.1255;11.6146;11.5671;10.7059;11.5006;12.2778;10.2163;10.457;10.7774;9.8872;10.9885;10.0587;10.6971;10.3545;10.228;9.5519;11.5874;10.1333;12.33;11.9102;11.7529;11.5918;11.1397;10.0638;10.777;11.123;10.8861;10.5755;8.7487;10.6376;10.1081;10.044;10.9562;10.2778;9.3961;9.8535;8.3248;9.8878;10.6518;10.044;11.8386;8.3005;11.3161;11.2631;9.6098;10.7028;9.7482;10.232;10.3074;8.7846;9.6729;10.2307;10.6248;9.7741;10.9066;9.8603;11.2011;10.1667;9.1845;11.465;11.0196;11.2069;11.022;10.0315;12.2317;8.9887;9.9355;8.6943;10.6954;10.0793;11.5439;11.1171;11.488;12.1447;12.462;9.2012;8.5941;8.1131;10.5489;10.8986;11.017;9.6051;11.6676;8.3871;11.0642;9.8012;9.9043;12.187;7.7014;10.9456;7.7456;8.1064;8.7665;8.4998;10.2166;9.8844;8.159;8.3232;6.5569;9.6162;9.0862;8.2961;8.5755;9.2671;11.2774
